ID;Active (0/1);Nombre/ Descripción corta;Categories (x,y,z...); Price tax included;Tax rules ID;Precio al por mayor;On sale;Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);Reference #;Supplier reference #;Supplier;Fabricante;EAN13;UPC;Ecotax;Width;Height;Depth;Weight;Cantidad;Minimal quantity;Visible en;Additional shipping cost;Unit for the unit price;Unit price;Descripción corta;Descripción;Tags;Meta-título;Meta palabras clave;Meta descripción;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product availability date;Product creation date;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...);Delete existing images (0 = No, 1 = Yes);Feature (Name:Value:Position:Customized);Available online only (0 = No, 1 = Yes);Estado;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Action when out of stock;ID / Name of shop;Advanced Stock Management;Depends on stock;Warehouse
256;1;GOLD OR RHODIUM PLATED RING;;19,95;4;8,3;1;;;;;D0137   AZ A114;;;;;;;;;;;29;1;both;6.00;;;<p>GOLD OR RHODIUM PLATED RING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">ZIRCON DETAIL</li><li class=""bullet"">OPAL DETAIL</li></ul>";Jewerly, Woman, Rings, Original, Fashion, Style;;;;GOLD-OR-RHODIUM-PLATED-RING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0137-AZ-A114.jpg;1;;0;;1;1;0;Out of stock;1;;;
257;1;GOLD OR RHODIUM PLATED RING;;19,95;4;8,3;1;;;;;D0137   AZ A116;;;;;;;;;;;31;1;both;6.00;;;<p>GOLD OR RHODIUM PLATED RING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">ZIRCON DETAIL</li><li class=""bullet"">OPAL DETAIL</li></ul>";Jewerly, Woman, Rings, Original, Fashion, Style;;;;GOLD-OR-RHODIUM-PLATED-RING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0137-AZ-A116.jpg;1;;0;;1;1;0;Out of stock;1;;;
258;1;GOLD OR RHODIUM PLATED EARRING;;27,95;4;11,95;1;;;;;D0137   AZ PE1 ;;;;;;;;;;;43;1;both;6.00;;;<p>GOLD OR RHODIUM PLATED EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">ZIRCON DETAIL</li><li class=""bullet"">OPAL DETAIL</li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-OR-RHODIUM-PLATED-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0137-AZ-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
259;1;NATURAL STONE BRACELET;;27,95;4;11,95;1;;;;;D0137   AZ PUL1;;;;;;;;;;;28;1;both;6.00;;;<p>NATURAL STONE BRACELET</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">ZIRCON DETAIL</li><li class=""bullet"">OPAL DETAIL</li></ul>";Jewerly, Woman, Bracelets, Original, Fashion, Style;;;;NATURAL-STONE-BRACELET;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0137-AZ-PUL1.jpg;1;;0;;1;1;0;Out of stock;1;;;
260;1;GOLD OR RHODIUM PLATED RING;;23,95;4;9,95;1;;;;;D0137   D  A114;;;;;;;;;;;27;1;both;6.00;;;<p>GOLD OR RHODIUM PLATED RING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">OPAL DETAIL</li><li class=""bullet""></li></ul>";Jewerly, Woman, Rings, Original, Fashion, Style;;;;GOLD-OR-RHODIUM-PLATED-RING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0137-D-A114.jpg;1;;0;;1;1;0;Out of stock;1;;;
261;1;GOLD OR RHODIUM PLATED RING;;23,95;4;9,95;1;;;;;D0137   D  A116;;;;;;;;;;;40;1;both;6.00;;;<p>GOLD OR RHODIUM PLATED RING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">OPAL DETAIL</li><li class=""bullet""></li></ul>";Jewerly, Woman, Rings, Original, Fashion, Style;;;;GOLD-OR-RHODIUM-PLATED-RING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0137-D-A116.jpg;1;;0;;1;1;0;Out of stock;1;;;
262;1;NATURAL STONE EARRINGS;;25,95;4;11,95;1;;;;;D0137   D  PE1 ;;;;;;;;;;;53;1;both;6.00;;;<p>NATURAL STONE EARRINGS</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">OPAL DETAIL</li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;NATURAL-STONE-EARRINGS;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0137-D-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
263;1;NATURAL STONE BRACELET;;25,95;4;11,95;1;;;;;D0137   D  PUL1;;;;;;;;;;;55;1;both;6.00;;;<p>NATURAL STONE BRACELET</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">OPAL DETAIL</li><li class=""bullet""></li></ul>";Jewerly, Woman, Bracelets, Original, Fashion, Style;;;;NATURAL-STONE-BRACELET;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0137-D-PUL1.jpg;1;;0;;1;1;0;Out of stock;1;;;
264;1;GOLD OR RHODIUM PLATED RING;;19,95;4;7,95;1;;;;;D0137   M  A114;;;;;;;;;;;35;1;both;6.00;;;<p>GOLD OR RHODIUM PLATED RING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">ZIRCON DETAIL</li><li class=""bullet"">COLOR DESIGN</li></ul>";Jewerly, Woman, Rings, Original, Fashion, Style;;;;GOLD-OR-RHODIUM-PLATED-RING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0137-M-A114.jpg;1;;0;;1;1;0;Out of stock;1;;;
265;1;GOLD OR RHODIUM PLATED RING;;19,95;4;7,95;1;;;;;D0137   M  A116;;;;;;;;;;;38;1;both;6.00;;;<p>GOLD OR RHODIUM PLATED RING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">ZIRCON DETAIL</li><li class=""bullet"">COLOR DESIGN</li></ul>";Jewerly, Woman, Rings, Original, Fashion, Style;;;;GOLD-OR-RHODIUM-PLATED-RING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0137-M-A116.jpg;1;;0;;1;1;0;Out of stock;1;;;
266;1;GOLD OR RHODIUM PLATED EARRING;;23,95;4;9,95;1;;;;;D0137   M  PE1 ;;;;;;;;;;;29;1;both;6.00;;;<p>GOLD OR RHODIUM PLATED EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">ZIRCON DETAIL</li><li class=""bullet"">COLOR DESIGN</li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-OR-RHODIUM-PLATED-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0137-M-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
267;1;NATURAL STONE BRACELET;;24,95;4;10,95;1;;;;;D0137   M  PUL1;;;;;;;;;;;39;1;both;6.00;;;<p>NATURAL STONE BRACELET</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">ZIRCON DETAIL</li><li class=""bullet"">COLOR DESIGN</li></ul>";Jewerly, Woman, Bracelets, Original, Fashion, Style;;;;NATURAL-STONE-BRACELET;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0137-M-PUL1.jpg;1;;0;;1;1;0;Out of stock;1;;;
268;1;GOLD OR RHODIUM PLATED RING;;19,95;4;7,6;1;;;;;D0137   R  A114;;;;;;;;;;;32;1;both;6.00;;;<p>GOLD OR RHODIUM PLATED RING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">ZIRCON DETAIL</li><li class=""bullet"">OPAL DETAIL</li></ul>";Jewerly, Woman, Rings, Original, Fashion, Style;;;;GOLD-OR-RHODIUM-PLATED-RING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0137-R-A114.jpg;1;;0;;1;1;0;Out of stock;1;;;
269;1;GOLD OR RHODIUM PLATED RING;;19,95;4;7,6;1;;;;;D0137   R  A116;;;;;;;;;;;39;1;both;6.00;;;<p>GOLD OR RHODIUM PLATED RING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">ZIRCON DETAIL</li><li class=""bullet"">OPAL DETAIL</li></ul>";Jewerly, Woman, Rings, Original, Fashion, Style;;;;GOLD-OR-RHODIUM-PLATED-RING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0137-R-A116.jpg;1;;0;;1;1;0;Out of stock;1;;;
270;1;GOLD OR RHODIUM PLATED EARRING;;26,95;4;13,95;1;;;;;D0137   R  PE1 ;;;;;;;;;;;44;1;both;6.00;;;<p>GOLD OR RHODIUM PLATED EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">ZIRCON DETAIL</li><li class=""bullet"">OPAL DETAIL</li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-OR-RHODIUM-PLATED-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0137-R-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
271;1;NATURAL STONE BRACELET;;24,95;4;10,95;1;;;;;D0137   R  PUL1;;;;;;;;;;;44;1;both;6.00;;;<p>NATURAL STONE BRACELET</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">ZIRCON DETAIL</li><li class=""bullet"">OPAL DETAIL</li></ul>";Jewerly, Woman, Bracelets, Original, Fashion, Style;;;;NATURAL-STONE-BRACELET;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0137-R-PUL1.jpg;1;;0;;1;1;0;Out of stock;1;;;
273;1;GOLD OR RHODIUM PLATED EARRING;;10,95;4;4,3;1;;;;;D0138   GR PE1 ;;;;;;;;;;;73;1;both;6.00;;;<p>GOLD OR RHODIUM PLATED EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet""></li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-OR-RHODIUM-PLATED-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0138-GR-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
274;1;GOLD OR RHODIUM PLATED EARRING;;10,95;4;4,3;1;;;;;D0138   L  PE1 ;;;;;;;;;;;74;1;both;6.00;;;<p>GOLD OR RHODIUM PLATED EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet""></li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-OR-RHODIUM-PLATED-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0138-L-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
275;1;GOLD OR RHODIUM PLATED EARRING;;10,95;4;4,3;1;;;;;D0138   R  PE1 ;;;;;;;;;;;75;1;both;6.00;;;<p>GOLD OR RHODIUM PLATED EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet""></li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-OR-RHODIUM-PLATED-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0138-R-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
276;1;GOLD OR RHODIUM PLATED EARRING;;10,95;4;4,3;1;;;;;D0138   V  PE1 ;;;;;;;;;;;69;1;both;6.00;;;<p>GOLD OR RHODIUM PLATED EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet""></li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-OR-RHODIUM-PLATED-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0138-V-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
277;1;GOLD OR RHODIUM PLATED BRACELET;;16,95;4;8,95;1;;;;;D0139   AZ PUL1;;;;;;;;;;;45;1;both;6.00;;;<p>GOLD OR RHODIUM PLATED BRACELET</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet""></li><li class=""bullet""></li></ul>";Jewerly, Woman, Bracelets, Original, Fashion, Style;;;;GOLD-OR-RHODIUM-PLATED-BRACELET;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0139-AZ-PUL1.jpg;1;;0;;1;1;0;Out of stock;1;;;
278;1;GOLD OR RHODIUM PLATED BRACELET;;16,95;4;8,95;1;;;;;D0139   M  PUL1;;;;;;;;;;;49;1;both;6.00;;;<p>GOLD OR RHODIUM PLATED BRACELET</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet""></li><li class=""bullet""></li></ul>";Jewerly, Woman, Bracelets, Original, Fashion, Style;;;;GOLD-OR-RHODIUM-PLATED-BRACELET;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0139-M-PUL1.jpg;1;;0;;1;1;0;Out of stock;1;;;
279;1;GOLD OR RHODIUM PLATED BRACELET;;16,95;4;8,95;1;;;;;D0139   R  PUL1;;;;;;;;;;;44;1;both;6.00;;;<p>GOLD OR RHODIUM PLATED BRACELET</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet""></li><li class=""bullet""></li></ul>";Jewerly, Woman, Bracelets, Original, Fashion, Style;;;;GOLD-OR-RHODIUM-PLATED-BRACELET;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0139-R-PUL1.jpg;1;;0;;1;1;0;Out of stock;1;;;
280;1;GOLD OR RHODIUM PLATED RING;;14,95;4;6,3;1;;;;;D0140   AZ A1  ;;;;;;;;;;;29;1;both;6.00;;;<p>GOLD OR RHODIUM PLATED RING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">ZIRCON DETAIL</li><li class=""bullet"">OPAL DETAIL</li></ul>";Jewerly, Woman, Rings, Original, Fashion, Style;;;;GOLD-OR-RHODIUM-PLATED-RING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0140-AZ-A1.jpg;1;;0;;1;1;0;Out of stock;1;;;
281;1;GOLD OR RHODIUM PLATED EARRING;;19,95;4;7,95;1;;;;;D0140   AZ PE1 ;;;;;;;;;;;59;1;both;6.00;;;<p>GOLD OR RHODIUM PLATED EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">ZIRCON DETAIL</li><li class=""bullet"">OPAL DETAIL</li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-OR-RHODIUM-PLATED-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0140-AZ-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
282;1;GOLD OR RHODIUM PLATED RING;;14,95;4;5,95;1;;;;;D0140   D  A1  ;;;;;;;;;;;43;1;both;6.00;;;<p>GOLD OR RHODIUM PLATED RING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">ZIRCON DETAIL</li><li class=""bullet"">OPAL DETAIL</li></ul>";Jewerly, Woman, Rings, Original, Fashion, Style;;;;GOLD-OR-RHODIUM-PLATED-RING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0140-D-A1.jpg;1;;0;;1;1;0;Out of stock;1;;;
283;1;GOLD OR RHODIUM PLATED EARRING;;14,95;4;5,3;1;;;;;D0140   D  PE1 ;;;;;;;;;;;57;1;both;6.00;;;<p>GOLD OR RHODIUM PLATED EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">ZIRCON DETAIL</li><li class=""bullet"">OPAL DETAIL</li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-OR-RHODIUM-PLATED-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0140-D-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
284;1;GOLD OR RHODIUM PLATED RING;;14,95;4;6,3;1;;;;;D0140   R  A1  ;;;;;;;;;;;28;1;both;6.00;;;<p>GOLD OR RHODIUM PLATED RING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">ZIRCON DETAIL</li><li class=""bullet"">OPAL DETAIL</li></ul>";Jewerly, Woman, Rings, Original, Fashion, Style;;;;GOLD-OR-RHODIUM-PLATED-RING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0140-R-A1.jpg;1;;0;;1;1;0;Out of stock;1;;;
285;1;GOLD OR RHODIUM PLATED EARRING;;19,95;4;7,95;1;;;;;D0140   R  PE1 ;;;;;;;;;;;63;1;both;6.00;;;<p>GOLD OR RHODIUM PLATED EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">ZIRCON DETAIL</li><li class=""bullet"">OPAL DETAIL</li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-OR-RHODIUM-PLATED-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0140-R-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
286;1;GOLD OR RHODIUM PLATED EARRING;;8,95;4;3,95;1;;;;;D0141   D  PE1 ;;;;;;;;;;;65;1;both;6.00;;;<p>GOLD OR RHODIUM PLATED EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">PEARL DETAIL</li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-OR-RHODIUM-PLATED-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0141-D-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
287;1;GOLD OR RHODIUM PLATED EARRING;;9,95;4;4,35;1;;;;;D0141   D  PE2 ;;;;;;;;;;;68;1;both;6.00;;;<p>GOLD OR RHODIUM PLATED EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">PEARL DETAIL</li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-OR-RHODIUM-PLATED-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0141-D-PE2.jpg;1;;0;;1;1;0;Out of stock;1;;;
288;1;GOLD OR RHODIUM PLATED EARRING;;26,95;4;11,95;1;;;;;D0142   D  PE1 ;;;;;;;;;;;49;1;both;6.00;;;<p>GOLD OR RHODIUM PLATED EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">ZIRCON DETAIL</li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-OR-RHODIUM-PLATED-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0142-D-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
289;1;GOLD OR RHODIUM PLATED EARRING;;26,95;4;11,95;1;;;;;D0142   PL PE1 ;;;;;;;;;;;37;1;both;6.00;;;<p>GOLD OR RHODIUM PLATED EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">ZIRCON DETAIL</li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;GOLD-OR-RHODIUM-PLATED-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0142-PL-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
290;1;MINERAL GLASS RING;;36,95;4;14,95;1;;;;;D0143   AZ A1  ;;;;;;;;;;;24;1;both;6.00;;;<p>MINERAL GLASS RING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Rings, Original, Fashion, Style;;;;MINERAL-GLASS-RING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0143-AZ-A1.jpg;1;;0;;1;1;0;Out of stock;1;;;
291;1;MINERAL GLASS NECKLACE;;38,95;4;15,95;1;;;;;D0143   AZ COL1;;;;;;;;;;;31;1;both;6.00;;;<p>MINERAL GLASS NECKLACE</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Necklaces, Original, Fashion, Style;;;;MINERAL-GLASS-NECKLACE;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0143-AZ-COL1.jpg;1;;0;;1;1;0;Out of stock;1;;;
292;1;MINERAL GLASS EARRING;;39,95;4;16,95;1;;;;;D0143   AZ PE1 ;;;;;;;;;;;24;1;both;6.00;;;<p>MINERAL GLASS EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;MINERAL-GLASS-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0143-AZ-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
293;1;MINERAL GLASS BRACELET;;38,95;4;15,95;1;;;;;D0143   AZ PUL1;;;;;;;;;;;30;1;both;6.00;;;<p>MINERAL GLASS BRACELET</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Bracelets, Original, Fashion, Style;;;;MINERAL-GLASS-BRACELET;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0143-AZ-PUL1.jpg;1;;0;;1;1;0;Out of stock;1;;;
294;1;MINERAL GLASS RING;;36,95;4;14,95;1;;;;;D0143   N  A1  ;;;;;;;;;;;29;1;both;6.00;;;<p>MINERAL GLASS RING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Rings, Original, Fashion, Style;;;;MINERAL-GLASS-RING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0143-N-A1.jpg;1;;0;;1;1;0;Out of stock;1;;;
295;1;MINERAL GLASS NECKLACE;;38,95;4;15,95;1;;;;;D0143   N  COL1;;;;;;;;;;;31;1;both;6.00;;;<p>MINERAL GLASS NECKLACE</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Necklaces, Original, Fashion, Style;;;;MINERAL-GLASS-NECKLACE;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0143-N-COL1.jpg;1;;0;;1;1;0;Out of stock;1;;;
296;1;MINERAL GLASS EARRING;;39,95;4;16,95;1;;;;;D0143   N  PE1 ;;;;;;;;;;;44;1;both;6.00;;;<p>MINERAL GLASS EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;MINERAL-GLASS-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0143-N-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
297;1;MINERAL GLASS BRACELET;;38,95;4;15,95;1;;;;;D0143   N  PUL1;;;;;;;;;;;29;1;both;6.00;;;<p>MINERAL GLASS BRACELET</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Bracelets, Original, Fashion, Style;;;;MINERAL-GLASS-BRACELET;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0143-N-PUL1.jpg;1;;0;;1;1;0;Out of stock;1;;;
298;1;MINERAL GLASS RING;;36,95;4;14,95;1;;;;;D0143   R  A1  ;;;;;;;;;;;32;1;both;6.00;;;<p>MINERAL GLASS RING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Rings, Original, Fashion, Style;;;;MINERAL-GLASS-RING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0143-R-A1.jpg;1;;0;;1;1;0;Out of stock;1;;;
299;1;MINERAL GLASS NECKLACE;;38,95;4;15,95;1;;;;;D0143   R  COL1;;;;;;;;;;;37;1;both;6.00;;;<p>MINERAL GLASS NECKLACE</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Necklaces, Original, Fashion, Style;;;;MINERAL-GLASS-NECKLACE;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0143-R-COL1.jpg;1;;0;;1;1;0;Out of stock;1;;;
300;1;MINERAL GLASS EARRING;;39,95;4;16,95;1;;;;;D0143   R  PE1 ;;;;;;;;;;;39;1;both;6.00;;;<p>MINERAL GLASS EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;MINERAL-GLASS-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0143-R-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
301;1;MINERAL GLASS BRACELET;;38,95;4;15,95;1;;;;;D0143   R  PUL1;;;;;;;;;;;37;1;both;6.00;;;<p>MINERAL GLASS BRACELET</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Bracelets, Original, Fashion, Style;;;;MINERAL-GLASS-BRACELET;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0143-R-PUL1.jpg;1;;0;;1;1;0;Out of stock;1;;;
302;1;MINERAL GLASS EARRING;;29,95;4;12,95;1;;;;;D0144   AZ PE1 ;;;;;;;;;;;29;1;both;6.00;;;<p>MINERAL GLASS EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;MINERAL-GLASS-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0144-AZ-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
303;1;MINERAL GLASS BRACELET;;49,95;4;21,95;1;;;;;D0144   AZ PUL1;;;;;;;;;;;20;1;both;6.00;;;<p>MINERAL GLASS BRACELET</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Bracelets, Original, Fashion, Style;;;;MINERAL-GLASS-BRACELET;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0144-AZ-PUL1.jpg;1;;0;;1;1;0;Out of stock;1;;;
304;1;MINERAL GLASS EARRING;;29,95;4;12,95;1;;;;;D0144   N  PE1 ;;;;;;;;;;;31;1;both;6.00;;;<p>MINERAL GLASS EARRING</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Earrings, Original, Fashion, Style;;;;MINERAL-GLASS-EARRING;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0144-N-PE1.jpg;1;;0;;1;1;0;Out of stock;1;;;
305;1;MINERAL GLASS BRACELET;;49,95;4;21,95;1;;;;;D0144   N  PUL1;;;;;;;;;;;25;1;both;6.00;;;<p>MINERAL GLASS BRACELET</p>   ;"<ul><li class=""bullet"">GOLD OR</li><li class=""bullet"">FACETED CRYSTAL </li><li class=""bullet""></li></ul>";Jewerly, Woman, Bracelets, Original, Fashion, Style;;;;MINERAL-GLASS-BRACELET;In Stock;;1;;;1;http://donreloj.org/img/imagenes/D0144-N-PUL1.jpg;1;;0;;1;1;0;Out of stock;1;;;
